  刘佳 百分制/绩点制 班里人太少了，不用签到也知道谁没来 未出分 老师很负责，也不会刁难人，作业不多 有时候会布置一些作业 还可以，正常难度 公共英语教学部
   百分制/绩点制 不点名不签到 90-94/4.0 事多，要求发言，有时候会黑脸 好多作业  公共英语教学部
   百分制/绩点制 有事微信上私信请假即可，请假不扣分；不请假而不来上课会扣 85-89/3.5-3.9 温柔，开朗 很少 笔试是统一的，口语是不同的，口语就是自己对一个主题讲2min 公共英语教学部
  朱小凡 百分制/绩点制 不点名 90-94/4.0 老师特别开明，特别佛系，教授的东西和传统英语课一点都不一样，没有作业 课后会布置一些思考题 闭卷考试 公共英语教学部
   百分制/绩点制 没有签到，没有点名 未出分 老师很幽默，超级轻松 没有什么课后作业 事很少，没有口语考试 公共英语教学部
  肖雁 百分制/绩点制 点名过两次 90-94/4.0 上课需要多发言，期末会根据发言次数评平时分   公共英语教学部
   百分制/绩点制 点名 85-89/3.5-3.9 上课比较轻松，不过小组作业打分是互相打。作业方面，是一周一截止一套题目，有的老师好像是全部学期末截止。然后平时分，上课发言会给小卡片，期末按小卡片数量排名来给平时分（这个还挺那啥的） welearn平台的练习（题目来自长篇阅读那本书），还有两套四级模拟卷。 正常英语期末考 公共英语教学部
   百分制/绩点制 课程前期点过一两次名 未出分 老师很亲切体贴，会讲一些词根词缀和文化差异，一学期就一次小组pre，作业仅限于welearn一周一个单元阅读题（最后四周是两套四级模拟），期末两篇作文+提前给题目的口试 一次小组pre，作业仅限于welearn一周一个单元阅读题（最后四周是两套四级模拟） 两篇作文+提前给题目自选的口试，占用时间不多，很友好 公共英语教学部
  蔡晓惠 百分制/绩点制 每节课点名 90-94/4.0 老师教课很用心，挺有意思的 适中，跟其他同学比不多 口语会给你指定内容，背底稿就ok，不算很严格，最后考试会捞，保证班里所有人高于一个分数 公共英语教学部
   百分制/绩点制 从来没点过 未出分 神课，老师事少人好讲得也有用 没有pre 期末考试的卷子，无口语 公共英语教学部
   百分制/绩点制 随机点名 85-89/3.5-3.9 老师授课很好，全英文，上课比较松，还可以帮你找朋友 作业很少，而且比较有趣的游戏类作业，填九宫格类似，welearn还是要挂时长的 期末闭卷考试，难度和内容跟四级差不多，看英语底子，反正不会挂科的 公共英语教学部
  侯杰 百分制/绩点制 上课如果没有人举手，会点名回答问题 95+ 老师全英文授课，很温柔很好，只有一次小组15分钟左右的pre，要求不高。作业就写过一次作文，给分很好   公共英语教学部
   百分制/绩点制 不点名，只要不坐在最前面可以偷偷不来，但是上课会有按名单提问 未出分 老师人很好 平时就pre，pre和口语给分很高，甚至不脱稿pre可以给8分 考试，比四级简单 公共英语教学部
   百分制/绩点制 不点名不签到，但是上课会叫人回答问题 80-84/3.0-3.4 内容丰富，互动有点多 平台上八套卷子 统一期末考试 公共英语教学部
   百分制/绩点制 按名单 85-89/3.5-3.9 事少 welearn 都一样 公共英语教学部
  李静 百分制/绩点制 点过一两次 未出分 老师人很好 平时事少 口语加期末加平时一些作业，占用时间少，难度一般 公共英语教学部
   百分制/绩点制 好像没有吧 95+ 李老师人特别好，课堂比较活泼，老师会和大家开玩笑，而且李老师口语非常好，能学会不少知识 基本没什么平时作业，只有一个pre，而且老师不要求口语能力，很随和的 这个主要是英语一起考试的，不是看老师个人，但是平时分上他对大家很好的 公共英语教学部
 基础英语II_C 史逢阳 百分制/绩点制 只有两三次 未出分 老师上课会讲一些语法点，会留时间给大家做pre 就留了两次翻译作业，其它都在welearn上提交，难度一般 一个小组pre选题课本，一次口试但有十几分钟准备时间 公共英语教学部
   百分制/绩点制 不计考勤 90-94/4.0 上课比较轻松，想水可以水。 有一次小组pre，有平时作业，预习课文+书后作文+总结词句+听力打卡，作业压力还好。 统考，给分很好 公共英语教学部
   百分制/绩点制 无 85-89/3.5-3.9 老师人很认真，很和善，上课对学生基本无要求 有一次pre，组队完成，不太占用时间 口语＋学年统一考试，老师会捞，口语难度也不高 公共英语教学部
   百分制/绩点制 点名 80-84/3.0-3.4 老师很好很温柔 平常任务也不对,比较轻松,线上作业打卡,小组展示,任务量少 口试,笔试,翻译,写作 公共英语教学部
   百分制/绩点制 点名 75-79/2.5-2.9 老师挺好的，事少，点名回答问题基本刚开学会多一点，后面会越来越少，但风格不算有趣的那种，讲课比较平淡，适合比较躺的朋友 事很少，基本没有作业，就有一个很简单的小组汇报，可以介绍家乡啥的，实在不愿脱稿也不会训你（但可能分低一丢丢） 口语加笔试，所有课都是统一的 公共英语教学部
  曹海陵 百分制/绩点制 点过一两次，不过每节课会点人回答问题 未出分 挺无聊的，老师口语不好听不太清 在welearn上完成任务，不过有重做的机会可以刷高分 口试加笔试 公共英语教学部
   百分制/绩点制 堂堂点名 80-84/3.0-3.4 老师事有点多，给分一般且老师口语不太行 平时一般都有作业，不难但是有点费时间 笔试加口语考试加平时出勤和作业， 公共英语教学部
   百分制/绩点制 点名 90-94/4.0 老师人很好，上课没什么用 没什么任务 学校统一考试，很简单 公共英语教学部
  许莉萍 百分制/绩点制 无 未出分 老师有口头禅，习惯后倒也还好；老师人很好，其它与基础英语C相同   公共英语教学部
   百分制/绩点制 点名 90-94/4.0 正常上课，偶尔讲解课外知识，氛围比较轻松。 除了学校统一的任务外，还有两次演讲，稿子不要自己写，要求在网上找。难度不大，把稿子背熟、克服紧张就好。 学校统一闭卷考试 公共英语教学部
 高级英语 王骥 百分制/绩点制 点名 90-94/4.0 老师看起来比较严，但很和善 一次小组presentation，千万不能照稿子念，要背下来脱稿讲。偶尔有小作业 笔试 公共英语教学部
   百分制/绩点制 不签到 85-89/3.5-3.9 老师人很好,讲课也有 事巨少 正常考试 公共英语教学部
  胡阶娜 百分制/绩点制 有时候会点名 85-89/3.5-3.9 老师很好，事少 有pre和视频作业 期末笔试，统一难度 公共英语教学部
   百分制/绩点制 点名，非固定点名，不过大部分课会点 未出分 以课本和TED演讲为主，讲课较为无聊，平时上课就是在群里发问题，同学也在群里发答案，会叫学生念自己的答案，在演讲PRE和拍摄视频方面可能会有一些收获 大概每两周会有一次小组作业，不难，较为占精力 口语考试和统一的纸质考试，100分钟，口语很水 公共英语教学部
  林军 百分制/绩点制 点过一次名，在微信群发言也算签到途径 80-84/3.0-3.4 老师特别宽松，亲切，上课内容简单，用微信发言参与课堂讨论就行，容易水，但是基本学不到什么东西 分小组做一些题目作业，有演戏的拍视频的pptpre等等 统一考试 公共英语教学部
   百分制/绩点制 点名 未出分 老师上课很轻松，人特别好，没什么作业，也不强行要求互动 平常没作业，口语考试很轻松，录视频进行口语考试 平时和期末55占比，口语录视频，很轻松 公共英语教学部
  关琳 百分制/绩点制 不点名不签到 85-89/3.5-3.9 老师很好，ddl很少 只有一个pre，其它课几乎不占精力 考试，难度介于四六级之间 公共英语教学部
   百分制/绩点制 不怎么点名，也不签到 90-94/4.0 老师人巨好！而且事少 偶尔有作业，但是不难 口语+笔试 公共英语教学部
   百分制/绩点制 老师会点名，为了认识一下大家，不多 80-84/3.0-3.4 老师讲课太好了，人美讲课风趣。嗷，对了，除了课文，老师还会讲阅读技巧 pre小游戏还有年级统一要求qpp任务，其他应该没了 年级统一用卷，自己复习吧，难度四六级中间，靠自己积累 公共英语教学部
  马静 百分制/绩点制 不点名不签到 90-94/4.0 老师讲得很好很认真 平时会有小作业（作文、翻译），一学期两三次好像；小组做一次pre，pre很简单但几乎需要脱稿；每天都需要积累5个语块，期末要上交；每个月还需要录音听力 口语考试是拍小视频无压迫感，期末一张卷 公共英语教学部
   百分制/绩点制 不点名 85-89/3.5-3.9 老师讲的很好，很细，超级棒 平时任务较多，真想提升的可来，真的可以学到东西 正常期末考试，有一次小组pre，口语考试简单，平时有积累任务 公共英语教学部
   百分制/绩点制 点名（次数很少） 未出分 语块翻译写作基本都有涉及，老师讲的很好，英文讲课时间多一点 阅读外刊文章，积累词汇，语句模仿 就考试，口语是小组合作 公共英语教学部
   百分制/绩点制 课上可能会随堂写翻译，要交 95+ 老师很温和 小组pre、平日有积累任务（口语+词块） 期末试卷考试，难度中等 公共英语教学部
 英语综合技能 Armin_Paul_Wisselink 百分制/绩点制 点名 未出分 会经常在课上讨论问题，用他的小卡随机点名提问，老师很温柔耐心 课堂上需要认真思考，每个问题都得准备回答，课下基本不占用精力 期末考试之外老师会有个小的口语考试，问的都是上课讨论过的问题 公共英语教学部
 高级英语综合技能2-1 沈海波,唐磊 百分制/绩点制 偶尔签到,上课经常会点人回答问题 90-94/4.0 沈海波老师的发音太太太太太好听了哇！！！！我真的超爱这个英音OMG简直绝了,好温柔一老师（ps老师虽然名叫海波,但是是温柔女老师捏）唐磊老师也特别特别好,特别耐心,老师性格都超好,上课很轻松,两个老师分别在两天教学术英语和通识英语两部分,学术部分教怎么写一篇英文的学术论文,通识就平时会用到的听说读写都会练一练 基本每周都会有作业,不过不是特别难,不太费事,基本是课后练习啥的,哦还有iSmart上要完成三单元的练习 跟大类没啥区别,笔试的卷子和一个老师群面的口语考试,笔试卷子的作文听力和四六级差不多,但后面是三篇阅读和一篇完型,如果这学期考四六级的话不用单独复习啥,没考的话就找套题做做,难度感觉介于四六级之间吧 公共英语教学部
 语言、文化及交流2-1 Carlton_Leroy_Gay 百分制/绩点制 有时抽人回答问题 85-89/3.5-3.9 老师讲课还行 有一个小展讲和一个小视频，要预习课文 期末考自己讲的内容，非常简单，给分很高 公共英语教学部
   百分制/绩点制 签到 90-94/4.0 Gay老师人非常不错，就是可能上课有点无聊，但他其实是一个很幽默的人，可以认真听课 只有几次很轻松的作业，很快完成 期末就考平时讲的内容，要熟悉他的智慧树上发布的资源，总体来说不难，就算考的不好也会给同学们加分 公共英语教学部
   百分制/绩点制 签到 95+ 很好，无脑冲就对了 正常 考试 公共英语教学部
  Armin_Paul_Wisselink 百分制/绩点制 大概率会点名 85-89/3.5-3.9 外教的教法，和中国英语体系不太一样，上课听的人不多 有任务，但是不多 有考试，不难，成绩还有很大一部分是平时的口语，印象分很重要，上课要积极发言 公共英语教学部
 英语口语与写作基础I 史逢阳 百分制/绩点制 点名 85-89/3.5-3.9 史老师人超级好，给分真的真的很好，在考口语的时候会微笑着鼓励你 事很少的 和其他班级考试一样，但是给分很好 公共英语教学部
  曹海陵 百分制/绩点制 点名 80-84/3.0-3.4 老师事有点多，主要讲课本内容 任务负担轻。 口试，期末试卷 公共英语教学部
 英语口语与写作进阶I 陈丽虹 百分制/绩点制 点名 90-94/4.0 老师人特棒 任务不多 闭卷考 公共英语教学部
